movie,city,theater_count,estimated_city_gross
The Advocate: A Missing Body,Seattle,50,$28.97
Death of a President,Seattle,50,$332.26
Green is Gold,Seattle,50,$0.27
Gimme the Loot,Seattle,50,$62.58
Water & Power,Seattle,50,$50.59
À Tout de Suite,Seattle,50,$158.51
Difret,Seattle,50,$24.61
Tycoon: A New Russian,Seattle,50,$77.46
A Cool Fish,Seattle,50,$353.24
"Lucía, Lucía",Seattle,50,$171.22
Gang,Seattle,50,$18.51
The Ministers,Seattle,50,$1.82
By Hook or by Crook,Seattle,50,$1.15
Inspector Bellamy,Seattle,50,$67.78
Intersection,Seattle,50,$2.95
Wasabi Tuna,Seattle,50,$32.43
Splinter,Seattle,50,$8.27
Settai,Seattle,50,$55.85
Chronicle of an Escape,Seattle,50,$0.84
Randy and the Mob,Seattle,50,$28.87
Out the Gate,Seattle,50,$1.01
High Times Potluck,Seattle,50,$3.09
Bonnie & Clyde vs. Dracula,Seattle,50,$16.02
Conspiracy of Silence,Seattle,50,$1.66
Valley of Bones,Seattle,50,$108.01
The Witness,Seattle,50,$101.76
The Dukes,Seattle,50,$16.74
United Red Army,Seattle,50,$1.12
Ethan Mao,Seattle,50,$4.38
Outta Time,Seattle,50,$2.59
Mercy Streets,Seattle,50,$110.09
Mr. X,Seattle,50,$19.26
Lost in Hong Kong,Seattle,50,$833.56
Nowhere Man,Seattle,50,$1.50
Day Night Day Night,Seattle,50,$20.34
Fakers,Seattle,50,$31.49
The Code,Seattle,50,$8.22
Murder.com,Seattle,50,$1.32
Gasoline,Seattle,50,$2.76
Viva Riva!,Seattle,50,$39.53
Steel City,Seattle,50,$6.55
Bank$tas,Seattle,50,$9.56
Big Muddy,Seattle,50,$0.51
An Act of War,Seattle,50,$72.97
New World Order,Seattle,50,$12.87
Cavale,Seattle,50,$41.47
Line Walker 2: Invisible Spy,Seattle,50,$185.17
Après la vie,Seattle,50,$16.75
Mr. Smith Gets a Hustler,Seattle,50,$1.01
This Last Lonely Place,Seattle,50,$12.94
Sunrise,Seattle,50,$0.64
The Fuzz,Seattle,50,$3.88
Undoing,Seattle,50,$28.80
3 Holes and a Smoking Gun,Seattle,50,$11.52
Mi America,Seattle,50,$2.13
Cavite,Seattle,50,$44.85
Virgil Bliss,Seattle,50,$0.94
Rightways Down,Seattle,50,$4.00
Shadow Glories,Seattle,50,$14.67
Daylight,Seattle,50,$2.49
In Echo Park,Seattle,50,$3.87
Justice Is Mind,Seattle,50,$0.21
Dark Meridian,Seattle,50,$3.07
Ridge Runners,Seattle,50,$16.49
Autumn,Seattle,50,$6.74
Mumbai Mirror,Seattle,50,$2.91
Forgive Me Father,Seattle,50,$280.93
I Recorded a Murder!,Seattle,50,$0.96
Winning Formula,Seattle,50,$13.99
